epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.35903,1.39632,5.13817,1.22144,0.00171,0.09125,0.00159,0.00053,1.97987,4.2505,1.5177,0,0,0
2,16.5201,2.07102,5.32994,1.4965,0.00177,0.09125,0.00165,0.00054,1.97584,4.24921,1.51255,1.07434e-05,1.07434e-05,1.07434e-05
